stock_code,isin_code,company_name
9107,JP3223800008,川崎汽船株式会社
9110,JP3385000009,ＮＳユナイテッド海運株式会社
9115,JP3916200003,明治海運株式会社
9119,JP3131200002,飯野海運株式会社
9127,JP3470600002,玉井商船株式会社
9130,JP3247600004,共栄タンカー株式会社
9142,JP3247010006,九州旅客鉄道株式会社
9143,JP3162770006,ＳＧホールディングス株式会社
9145,JP3799660000,株式会社ビーイングホールディングス
9146,JP3307950000,株式会社五健堂
9147,JP3688370000,ＮＩＰＰＯＮ　ＥＸＰＲＥＳＳホールディングス株式会社
9149,JP3188290005,大友ロジスティクスサービス株式会社
9156,JP3770040008,株式会社はなホールディングス
9171,JP3270400009,栗林商船株式会社
9173,JP3562000004,東海汽船株式会社
9193,JP3573800004,東京汽船株式会社
9201,JP3705200008,日本航空株式会社
9202,JP3429800000,ＡＮＡホールディングス株式会社
9204,JP3396000006,スカイマーク株式会社
9206,JP3399320005,株式会社スターフライヤー
9211,JP3166890008,株式会社エフ・コード
9212,JP3274120009,Ｇｒｅｅｎ　Ｅａｒｔｈ　Ｉｎｓｔｉｔｕｔｅ株式会社
9213,JP3415700008,株式会社セイファート
9214,JP3969900004,Ｒｅｃｏｖｅｒｙ　Ｉｎｔｅｒｎａｔｉｏｎａｌ株式会社
9215,JP3208800007,株式会社ＣａＳｙ
9216,JP3799670009,ビーウィズ株式会社
9218,JP3921340000,株式会社メンタルヘルステクノロジーズ
9219,JP3264600002,株式会社ギックス
9220,JP3166980007,エフビー介護サービス株式会社
9221,JP3828600001,フルハシＥＰＯ株式会社
9222,JP3869890008,株式会社ｍａｎａｂｙ
9223,JP3119850000,株式会社ＡＳＮＯＶＡ
9224,JP3227380007,環境のミカタ株式会社
9225,JP3831060003,ブリッジコンサルティンググループ株式会社
9226,JP3100900004,株式会社アイガー
9227,JP3860340003,マイクロ波化学株式会社
9229,JP3324410004,株式会社サンウェルズ
9232,JP3781400001,株式会社パスコ
9233,JP3118800006,アジア航測株式会社
9240,JP3549360000,株式会社デリバリーコンサルティング
9241,JP3826240008,株式会社フューチャーリンクネットワーク
9242,JP3921330001,メディア総研株式会社
9243,JP3818780003,株式会社富士テクノホールディングス
9244,JP3548950009,株式会社デジタリフト
9245,JP3974830006,株式会社リベロ
9246,JP3833840006,株式会社プロジェクトカンパニー
9247,JP3538540000,ＴＲＥホールディングス株式会社
9248,JP3792010005,人・夢・技術グループ株式会社
9249,JP3688360001,日本エコシステム株式会社
9250,JP3386790004,株式会社ＧＲＣＳ
9251,JP3160630004,株式会社ＡＢ＆Ｃｏｍｐａｎｙ
9252,JP3967550009,株式会社ラストワンマイル
9253,JP3411600004,スローガン株式会社
9254,JP3968070007,株式会社ラバブルマーケティンググループ
9256,JP3316900004,株式会社サクシード
9258,JP3346530003,株式会社ＣＳ－Ｃ
9259,JP3458600008,株式会社タカヨシ
9260,JP3659350007,西本Ｗｉｓｍｅｔｔａｃホールディングス株式会社
9262,JP3369800002,株式会社シルバーライフ
9263,JP3800340006,株式会社ビジョナリーホールディングス
9264,JP3856100007,ポエック株式会社
9265,JP3936200009,ヤマシタヘルスケアホールディングス株式会社
9267,JP3282750003,Ｇｅｎｋｙ　ＤｒｕｇＳｔｏｒｅｓ株式会社
9268,JP3197720000,株式会社オプティマスグループ
9270,JP3431540008,バリュエンスホールディングス株式会社
9271,JP3993500002,株式会社和心
9272,JP3829980006,ブティックス株式会社
9273,JP3283420002,コーア商事ホールディングス株式会社
9274,JP3293350009,ＫＰＰグループホールディングス株式会社
9275,JP3652010004,株式会社ナルミヤ・インターナショナル
9278,JP3829940000,ブックオフグループホールディングス株式会社
9279,JP3264860002,株式会社ギフトホールディングス
9301,JP3902000003,三菱倉庫株式会社
9302,JP3891200002,三井倉庫ホールディングス株式会社
9303,JP3407000003,株式会社住友倉庫
9304,JP3355600002,澁澤倉庫株式会社
9305,JP3937600009,株式会社ヤマタネ
9306,JP3615400003,東陽倉庫株式会社
9307,JP3397000005,株式会社杉村倉庫
9308,JP3146800002,乾汽船株式会社
9310,JP3739600009,日本トランスシティ株式会社
9311,JP3109600001,アサガミ株式会社
9312,JP3279800001,ケイヒン株式会社
9313,JP3876800008,丸八倉庫株式会社
9318,JP3743800009,アジア開発キャピタル株式会社
9319,JP3516600008,株式会社中央倉庫
9322,JP3226800005,川西倉庫株式会社
9324,JP3932820008,安田倉庫株式会社
9325,JP3802360002,ファイズホールディングス株式会社
9326,JP3230300000,株式会社関通
9327,JP3130850005,株式会社イー・ロジット
9335,JP3545280004,株式会社テクノクリエイティブ
9336,JP3480470008,大栄環境株式会社
9337,JP3636800009,株式会社トリドリ
9338,JP3153830009,株式会社ＩＮＦＯＲＩＣＨ
9339,JP3283720005,株式会社コーチ・エィ
9340,JP3120120005,株式会社アソインターナショナル
9341,JP3386840007,株式会社ＧＥＮＯＶＡ
9342,JP3400140004,株式会社スマサポ
9343,JP3105360006,株式会社アイビス
9344,JP3108230008,アクシスコンサルティング株式会社
9345,JP3800440004,ビズメイツ株式会社
9346,JP3297310009,株式会社ココルポート
9347,JP3695010003,日本管財ホールディングス株式会社
9348,JP3102360009,株式会社ｉｓｐａｃｅ
9351,JP3619000007,東洋埠頭株式会社
9353,JP3318000001,櫻島埠頭株式会社
9355,JP3977100001,株式会社リンコーコーポレーション
9357,JP3915400000,名港海運株式会社
9359,JP3140400007,伊勢湾海運株式会社
9360,JP3398800007,鈴与シンワート株式会社
9361,JP3807200005,伏木海陸運送株式会社
9362,JP3794600001,兵機海運株式会社
9363,JP3479800009,株式会社大運
9364,JP3219000001,株式会社上組
9365,JP3637200001,トレーディア株式会社
9366,JP3343400002,株式会社サンリツ
9367,JP3486900008,大東港運株式会社
9368,JP3242500001,キムラユニティー株式会社
9369,JP3244700005,株式会社キユーソー流通システム
9376,JP3944650005,株式会社ユーラシア旅行社
9377,JP3160470005,株式会社エージーピー
9380,JP3121190007,東海運株式会社
9381,JP3160050005,株式会社エーアイテイー
9384,JP3641230002,内外トランスライン株式会社
9385,JP3360100006,株式会社ショーエイコーポレーション
9386,JP3708600006,日本コンセプト株式会社
9388,JP3781530005,株式会社パパネッツ
9401,JP3588600001,株式会社ＴＢＳホールディングス
9402,JP3527000008,中部日本放送株式会社
9404,JP3732200005,日本テレビホールディングス株式会社
9405,JP3116800008,朝日放送グループホールディングス株式会社
9407,JP3100400005,株式会社ＲＫＢ毎日ホールディングス
9408,JP3656400003,株式会社新潟放送
9409,JP3429000007,株式会社テレビ朝日ホールディングス
9412,JP3396350005,株式会社スカパーＪＳＡＴホールディングス
9413,JP3547060008,株式会社テレビ東京ホールディングス
9414,JP3746000003,日本ＢＳ放送株式会社
9416,JP3800330007,株式会社ビジョン
9417,JP3400090001,株式会社スマートバリュー
9418,JP3944640006,株式会社ＵＳＥＮ－ＮＥＸＴ　ＨＯＬＤＩＮＧＳ
9419,JP3990740007,株式会社ワイヤレスゲート
9421,JP3758300002,株式会社エヌジェイホールディングス
9423,JP3826700001,株式会社フォーバル・リアルストレート
9424,JP3729600001,日本通信株式会社
9425,JP3732400001,日本テレホン株式会社
9428,JP3273100002,株式会社クロップス
9432,JP3735400008,日本電信電話株式会社
9433,JP3496400007,ＫＤＤＩ株式会社
9434,JP3732000009,ソフトバンク株式会社
9435,JP3783420007,株式会社光通信
9436,JP3194650002,沖縄セルラー電話株式会社
9438,JP3167480007,株式会社エムティーアイ
9439,JP3799620004,株式会社エム・エイチ・グループ
9441,JP3835850003,株式会社ベルパーク
9444,JP3552420006,株式会社トーシンホールディングス
9445,JP3802760003,株式会社フォーバルテレコム
9446,JP3162630002,株式会社サカイホールディングス
9449,JP3152750000,ＧＭＯインターネットグループ株式会社
9450,JP3802380000,株式会社ファイバーゲート
9465,JP3241700008,株式会社Ｋｉｐｓ
9466,JP3105110005,株式会社アイドママーケティングコミュニケーション
9467,JP3126410004,株式会社アルファポリス
9468,JP3214350005,株式会社ＫＡＤＯＫＡＷＡ
9470,JP3234200008,株式会社学研ホールディングス
9471,JP3831800002,株式会社文溪堂
9474,JP3430400006,株式会社ゼンリン
9475,JP3363800008,株式会社昭文社ホールディングス
9476,JP3514800006,株式会社中央経済社ホールディングス
9478,JP3361000007,ＳＥホールディングス・アンド・インキュベーションズ株式会社
9479,JP3153900000,株式会社インプレスホールディングス
9501,JP3585800000,東京電力ホールディングス株式会社
9502,JP3526600006,中部電力株式会社
9503,JP3228600007,関西電力株式会社
9504,JP3522200009,中国電力株式会社
9505,JP3845400005,北陸電力株式会社
9506,JP3605400005,東北電力株式会社
9507,JP3350800003,四国電力株式会社
9508,JP3246400000,九州電力株式会社
9509,JP3850200001,北海道電力株式会社
9511,JP3194700005,沖縄電力株式会社
9513,JP3551200003,電源開発株式会社
9514,JP3802140008,株式会社エフオン
9517,JP3130830007,イーレックス株式会社
9519,JP3981200003,株式会社レノバ
9522,JP3974580007,リニューアブル・ジャパン株式会社
9531,JP3573000001,東京瓦斯株式会社
9532,JP3180400008,大阪瓦斯株式会社
9533,JP3600200004,東邦瓦斯株式会社
9534,JP3847000001,北海道瓦斯株式会社
9535,JP3796200008,広島ガス株式会社
9536,JP3311600005,西部ガスホールディングス株式会社
9537,JP3843800008,北陸瓦斯株式会社
9539,JP3281400006,京葉瓦斯株式会社
9543,JP3351150002,静岡ガス株式会社
9551,JP3921260000,メタウォーター株式会社
9552,JP3167370000,株式会社Ｍ＆Ａ総研ホールディングス
9553,JP3860350002,株式会社マイクロアド
9554,JP3160990002,株式会社ＡＶｉＣ
9556,JP3153180009,ＩＮＴＬＯＯＰ株式会社
9557,JP3160640003,株式会社エアークローゼット
9558,JP3389420005,ジャパニアス株式会社
9559,JP3836120000,株式会社ペアキャピタル
9560,JP3833860004,株式会社プログリット
9561,JP3273840003,株式会社グラッドキューブ
9562,JP3800230009,ビジネスコーチ株式会社
9563,JP3121870004,Ａｔｌａｓ　Ｔｅｃｈｎｏｌｏｇｉｅｓ株式会社
9564,JP3166910004,株式会社ＦＣＥ　Ｈｏｌｄｉｎｇｓ
9565,JP3155440005,ウェルプレイド・ライゼスト株式会社
9600,JP3105010007,株式会社アイネット
9601,JP3362800009,松竹株式会社
9602,JP3598600009,東宝株式会社
9603,JP3160740001,株式会社エイチ・アイ・エス
9605,JP3560000006,東映株式会社
9610,JP3154200004,ウィルソン・ラーニング　ワールドワイド株式会社
9612,JP3968000004,株式会社ラックランド
9613,JP3165700000,株式会社エヌ・ティ・ティ・データ
9616,JP3253900009,株式会社共立メンテナンス
9619,JP3142100001,株式会社イチネンホールディングス
9621,JP3281900005,株式会社建設技術研究所
9622,JP3400050005,株式会社スペース
9625,JP3423600000,株式会社セレスポ
9627,JP3105250009,株式会社アインホールディングス
9628,JP3286300003,燦ホールディングス株式会社
9629,JP3801500004,ピー・シー・エー株式会社
9632,JP3399800006,スバル興業株式会社
9633,JP3584200004,東京テアトル株式会社
9635,JP3913200006,武蔵野興業株式会社
9636,JP3258400005,株式会社きんえい
9637,JP3170400000,オーエス株式会社
9639,JP3328200005,三協フロンテア株式会社
9640,JP3422150007,株式会社セゾン情報システムズ
9643,JP3642800001,中日本興業株式会社
9644,JP3468850007,株式会社タナベコンサルティンググループ
9647,JP3254900008,株式会社協和コンサルタンツ
9651,JP3749300004,日本プロセス株式会社
9656,JP3889000000,グリーンランドリゾート株式会社
9658,JP3800300000,株式会社ビジネスブレイン太田昭和
9661,JP3218600009,株式会社歌舞伎座
9663,JP3648700007,株式会社ナガワ
9664,JP3886000003,株式会社御園座
9672,JP3586600003,東京都競馬株式会社
9675,JP3393400001,常磐興産株式会社
9678,JP3215200001,株式会社カナモト
9679,JP3840300002,ホウライ株式会社
9682,JP3548500002,株式会社ＤＴＳ
9684,JP3164630000,株式会社スクウェア・エニックス・ホールディングス
