stock_code,isin_code,company_name,industry,company_description
8898,JP3424880007,株式会社センチュリー２１・ジャパン,不動産業,不動産仲介店を大都市圏でFC展開。加盟料などが収益の柱。伊藤忠系。
8903,JP3324450000,株式会社サンウッド,不動産業,マンション分譲中堅。都心部にグレード高い物件を開発・販売。京王電鉄と提携。
8904,JP3337500007,株式会社ＡＶＡＮＴＩＡ,不動産業,東海地盤の戸建て中堅。土地付き注文住宅主力。小規模開発が得意。
8905,JP3131430005,イオンモール株式会社,不動産業,イオンのSCデベロッパー子会社。モール型シェア首位。ダイヤモンドシティと合併。アジア進出。
8908,JP3860280001,株式会社毎日コムネット,不動産業,首都圏中心に学生向けマンションを開発・管理。サブリース主力。学生生活サービスも。
8912,JP3167610009,株式会社エリアクエスト,不動産業,ビル経営を支援。サブリースを展開。テナント誘致が主力で店舗開発受託も。
8914,JP3167620008,エリアリンク株式会社,不動産業,不動産サブリースが主力。不動産再生利用が柱。トランクルームレンタルやオフィスで運用。
8917,JP3802230007,ファースト住建株式会社,不動産業,木造中心の戸建て分譲住宅が主力。1次取得者層向け中心。近畿圏地盤。
8918,JP3968800007,株式会社ランド,不動産業,リノベーション事業と再生可能エネルギー関連が主軸。権利が複雑な物件に強み。
8919,JP3932950003,株式会社カチタス,不動産業,中古住宅の再生・販売を地方中心に全国展開。ニトリと資本業務提携。
8920,JP3594400008,株式会社東祥,サービス業,愛知地盤にスポーツクラブを運営。都市部にも進出。ホテルや賃貸マンションも。
8921,JP3346960002,シーズクリエイト株式会社,不動産業,企業説明が見つかりません。
8923,JP3595070008,トーセイ株式会社,不動産業,マンション開発から不動産流動化にシフト。都心の中小型物件や物流施設で組成。
8925,JP3126160005,株式会社アルデプロ,不動産業,不動産再活事業。法人向け投資用物件など収益ビル・マンションを再生・販売。
8927,JP3920300005,株式会社明豊エンタープライズ,不動産業,首都圏中心に賃貸アパート開発。マンション開発は休止。仲介や管理、中古再生も。
8928,JP3122430006,穴吹興産株式会社,不動産業,マンション分譲は四国で首位級。グループに地域スーパー、人材派遣や介護医療など。
8929,JP3825750007,株式会社青山財産ネットワークス,不動産業,財産コンサル会社。資産家への運用や相続に強み。不動産小口化商品・取引も。
8931,JP3993920002,和田興産株式会社,不動産業,マンション分譲は神戸で首位。「ワコーレ」ブランドを展開。戸建て、賃貸なども。
8934,JP3336950005,サンフロンティア不動産株式会社,不動産業,中古不動産を改装・販売。都心部にビル再生事業を展開。管理事業も。
8935,JP3166930002,株式会社ＦＪネクストホールディングス,不動産業,投資用ワンルームマンションを首都圏で展開。「ガーラ」ブランド。リノベーション、家族向けも。
8938,JP3984150007,グローム・ホールディングス株式会社,不動産業,医療関連事業を展開。経営・運営支援が主軸。関連サービスも。事業再構築中。
8940,JP3153150002,株式会社インテリックス,不動産業,中古マンション再生販売の最大手。高品質・保証付きに強み。不動産投資も。
8944,JP3968850002,株式会社ランドビジネス,不動産業,都内中心にマンション、ビルを賃貸、管理。自社開発も。カフェ・レストラン、服飾に進出。
8945,JP3713400004,サンネクスタグループ株式会社,不動産業,社宅契約事務代行。コンサル、管理、企業から手数料が収益柱。マンション管理も。
8946,JP3953650003,株式会社ＡＳＩＡＮ　ＳＴＡＲ,不動産業,横浜中心に投資用マンションを販売。管理・仲介に注力。中国系企業と連携。
8995,JP3863070003,株式会社誠建設工業,不動産業,堺市地盤の戸建て住宅分譲。小規模開発に強み。注文住宅やリフォームも。
8996,JP3765450006,株式会社ハウスフリーダム,不動産業,不動産仲介と新築戸建て分譲を展開。南大阪、福岡地盤で地域密着型。
8999,JP3274030000,グランディハウス株式会社,不動産業,北関東地盤に戸建て住宅。土地取得から造成・分譲。建材販売、賃貸も。
9001,JP3597800006,東武鉄道株式会社,陸運業,北関東地盤。関東私鉄で路線最長。スカイツリー軸に沿線再開発。沿線観光も。
9003,JP3316400005,相鉄ホールディングス株式会社,陸運業,神奈川地盤、私鉄大手。都心乗り入れで沿線イメージ拡大。流通業やホテル業も。
9005,JP3574200006,東急株式会社,陸運業,分社化でグループ強化。私鉄最大の乗客数。渋谷など沿線の再開発に注力。
9006,JP3280200001,京浜急行電鉄株式会社,陸運業,京浜・三浦半島が地盤。沿線再開発余地大。羽田空港関連に強み。
9007,JP3196000008,小田急電鉄株式会社,陸運業,新宿拠点で箱根、江ノ島など観光強み。複々線で沿線強化。新宿再開発へ。
9008,JP3277800003,京王電鉄株式会社,陸運業,新宿以西が地盤。不動産、ホテルや百貨店など展開。立体交差推進で活性化。
9009,JP3278600006,京成電鉄株式会社,陸運業,上野－成田空港路線が収益の柱。経営多角化推進。OLCの筆頭株主。
9010,JP3810400006,富士急行株式会社,陸運業,富士山麓が地盤。鉄道と富士急ハイランドが両輪、別荘・リゾートも。バスに強み。
9012,JP3509800003,秩父鉄道株式会社,陸運業,太平洋セメント系で埼玉北部地盤の地方鉄道。セメント輸送や不動産賃貸が主軸。
9017,JP3654400005,新潟交通株式会社,陸運業,新潟最大のバス会社。不動産賃貸が収益の柱。土産卸・旅行業も併営。
9020,JP3783600004,東日本旅客鉄道株式会社,陸運業,国内最大の鉄道会社。駅ナカ物販事業や不動産賃貸が成長。「Suica」注力。
9021,JP3659000008,西日本旅客鉄道株式会社,陸運業,北陸、近畿、中国に鉄道を展開。関西圏、山陽新幹線と北陸新幹線が主力。
9022,JP3566800003,東海旅客鉄道株式会社,陸運業,好採算の東海道新幹線が柱。在来線12路線保有。流通、不動産事業も。
9024,JP3417200007,株式会社西武ホールディングス,陸運業,東京・埼玉地盤の鉄道とプリンスホテルが主軸。都内の大型開発で不動産活発。
9025,JP3288970001,鴻池運輸株式会社,陸運業,総合物流大手。鉄鋼や食品など構内物流に強み。冷凍・冷蔵倉庫を強化。
9027,JP3984170005,株式会社ロジネットジャパン,陸運業,北海道地盤の札幌通運と東京地盤の中央通運が設立。関西、九州も展開。
9028,JP3428870004,株式会社ゼロ,陸運業,日産の新車陸送が主力。中古車輸送や一般貨物輸送も。香港TCILグループ。
9029,JP3783480001,株式会社ヒガシトゥエンティワン,陸運業,大阪地盤に運送と倉庫業。日生・関電系。ビル内物流に注力。福祉分野も。
9031,JP3658800002,西日本鉄道株式会社,陸運業,北九州地盤の電鉄大手。バスが主力で日本最大級。航空貨物など多角化。
9033,JP3798600007,広島電鉄株式会社,陸運業,広島の路面電車、バスが主力。流通、レジャー、不動産や建設なども展開。
9034,JP3653350003,南総通運株式会社,陸運業,千葉地盤の物流中堅。貨物輸送が収益柱。建築や不動産、タクシーなど併営。
9035,JP3475300004,第一交通産業株式会社,陸運業,タクシー最大手。九州から全国展開。路線バスも。不動産や金融事業を拡大。
9036,JP3598000002,東部ネットワーク株式会社,陸運業,神奈川の物流中堅。主力貨物はケミカル、セメントや飲料など。物流センター運営も。
9037,JP3771150004,株式会社ハマキョウレックス,陸運業,3PL事業大手。物流業務の一括受託で急成長。通販拡大で個人向けも。
9039,JP3314200001,株式会社サカイ引越センター,陸運業,引っ越しで首位。関西地盤から全国展開。効率経営。関連雑貨、リサイクル店も。
9040,JP3449060007,大宝運輸株式会社,陸運業,東海地盤の物流業者。地域運送に強み。積み荷は食品関連が中心。
9041,JP3260800002,近鉄グループホールディングス株式会社,陸運業,私鉄で営業キロ数最長。グループ力は業界最大級。百貨店、不動産やホテルも。
9042,JP3774200004,阪急阪神ホールディングス株式会社,陸運業,阪急阪神グループの持ち株会社。鉄道主軸にホテル等も展開。梅田再開発に力。
9044,JP3653000004,南海電気鉄道株式会社,陸運業,大阪南部と和歌山が地盤。関空関連となんば再開発が核。泉北ライナー注力。
9045,JP3279400000,京阪ホールディングス株式会社,陸運業,大阪京都間が主力の私鉄。京都観光に強み。中之島線沿線の開発に力。
9046,JP3290600000,神戸電鉄株式会社,陸運業,阪急阪神系。神戸有馬線が主力。沿線で宅地、商業施設開発。流通業も。
9048,JP3649800004,名古屋鉄道株式会社,陸運業,中部最大の私鉄でグループの中核。不動産やホテル、レジャー施設など多角展開。
9049,JP3281000004,京福電気鉄道株式会社,陸運業,京都・福井地盤。京阪電鉄系。沿線に不動産、観光産業、競艇場など展開。
9051,JP3424100000,センコン物流株式会社,陸運業,東北地盤の運送業。農産物に強み。日立物流、富士ロジと提携。ホンダ販社も。
9052,JP3341600009,山陽電気鉄道株式会社,陸運業,神戸姫路間が地盤で阪神と相互乗り入れ。観光客多い。沿線開発に注力。
9055,JP3126450000,株式会社アルプス物流,陸運業,電子部品主体、総合物流。アルプスアルパイン傘下。TDK物流と合併。生協の宅配も。
9057,JP3168600009,遠州トラック株式会社,陸運業,東海地盤の総合物流。工業物流が主体。アマゾンと関係強化。住友倉傘下。
9058,JP3635650009,トランコム株式会社,倉庫・運輸関連業,東海地盤の物流情報サービス。輸送ネットワークに強み。物流センター受託や派遣も。
9059,JP3229980002,カンダホールディングス株式会社,陸運業,首都圏の総合物流。出版物共配に特色。医薬品、現金も。EDI物流を加速。
9060,JP3756050005,日本ロジテム株式会社,陸運業,日清粉系。企業の物流業務を一貫受託。貨物、通販、入出庫管理、保管など。
9063,JP3193800004,岡山県貨物運送株式会社,陸運業,岡山発祥の陸運中堅。自社所有車の路線運行比率大。引越、倉庫、リサイクルも。
9064,JP3940000007,ヤマトホールディングス株式会社,陸運業,宅配便最大手。集配網と配送品質に定評。企業物流や生産性を強化。
9065,JP3326000001,山九株式会社,陸運業,日本製鉄系。物流とプラント事業が柱。高炉改修に強み。中東、アジアで物流。
9066,JP3674400001,株式会社日新,倉庫・運輸関連業,国際物流大手。車、電機など海陸空一貫輸送に強み。旅行業や商業ビルも。
9067,JP3871600007,株式会社丸運,陸運業,ENEOSHD系。液体輸送、貨物物流に強み。特定荷主の比重大。環境事業強化。
9068,JP3876000005,丸全昭和運輸株式会社,陸運業,総合物流企業。昭電やライオンなどが大口荷主。工場移転も得意。システム強化。
9069,JP3423800006,センコーグループホールディングス株式会社,陸運業,企業物流大手。流通、住宅、石化に強み。商事、ライフサポート事業など多角化。
9070,JP3629400007,トナミホールディングス株式会社,陸運業,路線トラック大手。富山拠点から全国展開。3PLを育成。M&Aを積極展開。
9072,JP3709600005,ニッコンホールディングス株式会社,陸運業,自動車輸送の最大手。ホンダ向け主力。梱包事業で高収益。車両テスト事業も。
9073,JP3248400008,京極運輸商事株式会社,陸運業,ENEOSHD傘下。石油製品輸送が主力。ドラム缶販売も柱。港湾・物流一貫。
9074,JP3724600006,日本石油輸送株式会社,陸運業,ENEOS傘下。石油や高圧ガスを鉄道やタンク車で輸送。鉄道輸送取扱量はトップ。
9075,JP3806800003,福山通運株式会社,陸運業,西日本地盤の路線トラック大手。小口雑貨に強み。セイノーHDと共同運送を推進。
9076,JP3415400005,セイノーホールディングス株式会社,陸運業,路線トラック輸送最大手。「カンガルー便」で全国に路線網。自動車販売も展開。
9078,JP3164000006,株式会社エスライン,陸運業,中部地盤の路線トラック中堅。家電、食品に強み。オンライン情報システムのパイオニア。
9081,JP3214600003,神奈川中央交通株式会社,陸運業,小田急系の路線バス大手。保有台数首位級。不動産など兼営事業に依存。
9082,JP3503000006,大和自動車交通株式会社,陸運業,東京のハイヤー・タクシー大手。一等地に営業所。子会社多数で不動産賃貸など。
9083,JP3372000004,神姫バス株式会社,陸運業,兵庫地盤のバス大手。高速バスに強み。不動産や介護、公営施設管理なども。
9085,JP3849800002,北海道中央バス株式会社,陸運業,道内最大のバス会社。主要都市間で高速バス。不動産やスキー場など兼営。
9087,JP3456600000,タカセ株式会社,陸運業,音楽・映像ソフト配送大手。国内主軸で国際物流は約2割。通関や流通加工も。
9090,JP3879170003,ＡＺ－ＣＯＭ丸和ホールディングス株式会社,陸運業,小売・物流業務の一括受託。低温・医薬品物流に強み。宅配は「桃太郎便」。
9099,JP3346180007,株式会社Ｃ＆Ｆロジホールディングス,陸運業,食品物流大手。名糖運輸とヒューテックノオリンが経営統合。冷蔵・冷凍食品に強。
9101,JP3753000003,日本郵船株式会社,海運業,総合海運大手。海運売上高で国内トップ。海・陸・空の物流サービスを連携。
9104,JP3362700001,株式会社商船三井,海運業,海運業大手。世界最大級の保有船。鉄鉱石、タンカー、LNG船、不定期便に強み。
9107,JP3223800008,川崎汽船株式会社,海運業,海運大手3社の一角。バラ積み船強化。鉄鋼原料、自動車船、LNG輸送が中心。
9110,JP3385000009,ＮＳユナイテッド海運株式会社,海運業,旧新和海運。バラ積み船主力。日本製鉄が大口荷主、鉄鋼原料が柱。
9115,JP3916200003,明治海運株式会社,海運業,船主業が主力。自動車専用船やタンカー、バラ積み船を貸船。ホテル関連事業も。
9119,JP3131200002,飯野海運株式会社,海運業,ケミカル船、タンカー、ガス船、バラ積船を運航。不動産も。本社ビルの賃貸が収益源。
9127,JP3470600002,玉井商船株式会社,海運業,日軽金のアルミニウム原料船が主体。全農向け穀物輸送にも強み。自社船運航。
9130,JP3247600004,共栄タンカー株式会社,海運業,日本郵船系。タンカー輸送主力で長期貸船が中心。ばら積も。コスモ石油向け大。
9142,JP3247010006,九州旅客鉄道株式会社,陸運業,九州全域の鉄道会社。不動産、流通等非鉄道収入が過半超。観光列車人気。
9143,JP3162770006,ＳＧホールディングス株式会社,陸運業,佐川急便グループ持株会社。宅配、企業間物流に強み。日立物流と提携。
9145,JP3799660000,株式会社ビーイングホールディングス,陸運業,生活物資に特化した物流事業・コンルティング、旅客事業を展開。北陸から全国。
9146,JP3307950000,株式会社五健堂,ページが見つからないか、エラーが発生しました。,ページが見つからないか、エラーが発生しました。
9147,JP3688370000,ＮＩＰＰＯＮ　ＥＸＰＲＥＳＳホールディングス株式会社,陸運業,総合物流最大手で世界的。国際複合輸送に強み。引っ越しでも国内大手。
9149,JP3188290005,大友ロジスティクスサービス株式会社,ページが見つからないか、エラーが発生しました。,ページが見つからないか、エラーが発生しました。
9156,JP3770040008,株式会社はなホールディングス,ページが見つからないか、エラーが発生しました。,ページが見つからないか、エラーが発生しました。
9171,JP3270400009,栗林商船株式会社,海運業,新聞用紙輸送が主体。北海道・東京・大阪が主航路。青函フェリー、ホテルなども。
9173,JP3562000004,東海汽船株式会社,海運業,伊豆七島への生活・観光航路を独占。貨物運送、ホテルも経営。船上レストラン撤退。
9193,JP3573800004,東京汽船株式会社,倉庫・運輸関連業,東京湾内の曳船大手。外国船に強み。フェリーや観光船も運航。香港で合弁。
9201,JP3705200008,日本航空株式会社,空運業,国際線、国内線2位。傘下にLCCジップエア、豪・中国系格安航空。マイレージ事業も。
9202,JP3429800000,ＡＮＡホールディングス株式会社,空運業,国内線、国際線で首位。アジア近距離路線に強み。傘下にエアJ、ピーチ、ウイングス。
9204,JP3396000006,スカイマーク株式会社,空運業,国内第3位の航空会社。割安運賃で旅客の輸送サービスを手掛ける。
9206,JP3399320005,株式会社スターフライヤー,空運業,北九州－羽田が主力の新興エアライン。ビジネス需要が主体。アジア近距離も。
9211,JP3166890008,株式会社エフ・コード,サービス業,DX戦略設計・実行支援や顧客獲得のためのマーケティング支援をSaaS提供。
9212,JP3274120009,Ｇｒｅｅｎ　Ｅａｒｔｈ　Ｉｎｓｔｉｔｕｔｅ株式会社,サービス業,バイオ技術を活用した、グリーン化学品の開発や事業化サポート。製造は委託。
9213,JP3415700008,株式会社セイファート,サービス業,美容室向け求人情報サイト「リクエストQJナビ」や人材派遣サービスなどを手掛ける。
9214,JP3969900004,Ｒｅｃｏｖｅｒｙ　Ｉｎｔｅｒｎａｔｉｏｎａｌ株式会社,サービス業,在宅療養生活を支える看護師などによる訪問看護サービスを手掛ける。
9215,JP3208800007,株式会社ＣａＳｙ,サービス業,家事代行サービスやビル清掃などマッチングプラットフォーム運営。Web受付・支払迄DX化。
9216,JP3799670009,ビーウィズ株式会社,サービス業,デジタル技術を活用したコンタクトセンター・BPOサービスなどを提供する。パソナ系。
9218,JP3921340000,株式会社メンタルヘルステクノロジーズ,サービス業,企業の産業医を支援「社員の健康管理サービス」クラウド提供。医師人材紹介も。
9219,JP3264600002,株式会社ギックス,サービス業,企業コンサル事業。データ分析を駆使した営業や業務効率化支援など。ツール提供。
9220,JP3166980007,エフビー介護サービス株式会社,サービス業,福祉用具の貸与・販売・住宅改修や、介護施設などの運営を手掛ける。
9221,JP3828600001,フルハシＥＰＯ株式会社,サービス業,木質系廃材のリサイクル処理や木質リサイクルチップの販売。バイオマス発電事業に参画。
9222,JP3869890008,株式会社ｍａｎａｂｙ,ページが見つからないか、エラーが発生しました。,ページが見つからないか、エラーが発生しました。
9223,JP3119850000,株式会社ＡＳＮＯＶＡ,サービス業,クサビ緊結式足場の仮設資材レンタル・販売や足場架払工事を全国展開。
9224,JP3227380007,環境のミカタ株式会社,ページが見つからないか、エラーが発生しました。,ページが見つからないか、エラーが発生しました。
9225,JP3831060003,ブリッジコンサルティンググループ株式会社,サービス業,経営管理の課題解決を支援するプロシェアリング事業などを手掛ける。
9226,JP3100900004,株式会社アイガー,ページが見つからないか、エラーが発生しました。,ページが見つからないか、エラーが発生しました。
9227,JP3860340003,マイクロ波化学株式会社,サービス業,マイクロ波化学プロセスの研究開発やエンジニアリングのほかライセンス事業を手掛ける。
9229,JP3324410004,株式会社サンウェルズ,サービス業,パーキンソン病専門の有料老人ホーム「PDハウス」を中心とした介護事業を手掛ける。
9232,JP3781400001,株式会社パスコ,空運業,セコム系の航空測量最大手。公共依存から脱却へ。衛星活用、空間情報に注力。
9233,JP3118800006,アジア航測株式会社,空運業,航空測量大手。情報システムと建設コンサル主力。3次元レーザー、ドローン計測に積極。
9240,JP3549360000,株式会社デリバリーコンサルティング,サービス業,ITを活用した業務の効率化などを支援するテクノロジーコンサルティングを手掛ける。
9241,JP3826240008,株式会社フューチャーリンクネットワーク,サービス業,地域情報プラットフォームの運営やふるさと納税支援業務などを手掛ける。
9242,JP3921330001,メディア総研株式会社,サービス業,高等専門学校生や大学生向けの就職活動イベントの企画など関連事業。
9243,JP3818780003,株式会社富士テクノホールディングス,ページが見つからないか、エラーが発生しました。,ページが見つからないか、エラーが発生しました。
9244,JP3548950009,株式会社デジタリフト,サービス業,デジタル広告運用を展開。企業向け営業支援機能やECマーケティング支援も。
9245,JP3974830006,株式会社リベロ,サービス業,新生活サービスプラットフォーム構築や引越者サポート事業を展開。不動産会社向け。
9246,JP3833840006,株式会社プロジェクトカンパニー,サービス業,デジタル活用で顧客企業の新規事業開発、業務効率化、マーケット戦略を支援。
9247,JP3538540000,ＴＲＥホールディングス株式会社,サービス業,廃棄物処理・リサイクルが主力。タケエイとリバーHDが経営統合。バイオマス発電も注力。
9248,JP3792010005,人・夢・技術グループ株式会社,サービス業,建設コンサル大手。道路や橋梁主力。長大橋で世界的。環境・新エネ分野も。
9249,JP3688360001,日本エコシステム株式会社,サービス業,公営競技場の運営受託、高速道路の維持管理、水質管理が主軸。関連保守。
9250,JP3386790004,株式会社ＧＲＣＳ,サービス業,企業リスク管理プロダクト開発、導入、販売。金融、通信、グローバル企業向けに提供。
9251,JP3160630004,株式会社ＡＢ＆Ｃｏｍｐａｎｙ,サービス業,「Agu.」ブランド美容室の直営・FC運営やインテリアデザインなどを手掛ける。
9252,JP3967550009,株式会社ラストワンマイル,サービス業,新電力・ガス、宅配水などインフラサービスの取次ぎ販売。引越・新生活のインフラ代行。
9253,JP3411600004,スローガン株式会社,サービス業,新産業領域向け求人プラットフォーム「Goodfind」新卒採用支援サービスを展開。
9254,JP3968070007,株式会社ラバブルマーケティンググループ,サービス業,SNSアカウント運用代行や、SNSマーケティング運用支援ツールの開発・教育・提供。
9256,JP3316900004,株式会社サクシード,サービス業,個別指導教室や家庭教師の紹介、教育・人材サービスと福祉・人材サービス。
9258,JP3346530003,株式会社ＣＳ－Ｃ,サービス業,ローカルビジネスに特化した統合型マーケティングSaaS「C-mo」を手掛ける。
9259,JP3458600008,株式会社タカヨシ,サービス業,地域の食の産直プラットフォーム型店舗「わくわく広場」運営。SCで多店舗展開。
9260,JP3659350007,西本Ｗｉｓｍｅｔｔａｃホールディングス株式会社,卸売業,海外で日本食、アジア食品。食材の輸入や卸売も。「サンキスト・レモン」輸入総代理店。
9262,JP3369800002,株式会社シルバーライフ,小売業,高齢者向け配食サービスのFC運営や調理済み食材の販売。冷凍弁当のOEMも。
9263,JP3800340006,株式会社ビジョナリーホールディングス,小売業,傘下にメガネスーパー。眼鏡小売り大手。関東地盤に直営店を全国展開。
9264,JP3856100007,ポエック株式会社,卸売業,水処理、環境・エネルギー関連機器や防災・安全機器の製造販売。保守に強み。
9265,JP3936200009,ヤマシタヘルスケアホールディングス株式会社,卸売業,医療関連の持株会社。傘下に山下医科器械、透析関連のトムス、医療コンサル等。
9267,JP3282750003,Ｇｅｎｋｙ　ＤｒｕｇＳｔｏｒｅｓ株式会社,小売業,福井を中心にドラッグストア展開。北陸・東海に集中出店。低価格路線、食品も。
9268,JP3197720000,株式会社オプティマスグループ,卸売業,ニュージーランド中心に中古車輸出。現地で自動車総合サービス展開。豪にも進出。
9270,JP3431540008,バリュエンスホールディングス株式会社,卸売業,ブランド品リユース大手。貴金属・骨董品等。店舗は買取特化。自社オークションに強み。
9271,JP3993500002,株式会社和心,小売業,京都中心に和装小物店運営。自社ブランド品の通信販売も。着物レンタルは譲渡。
9272,JP3829980006,ブティックス株式会社,サービス業,介護事業者向け展示会の開催。M&A仲介サービスやネットで介護用品販売も。
9273,JP3283420002,コーア商事ホールディングス株式会社,卸売業,ジェネリック医薬品原薬の輸入・販売が主力。医薬品の製造受託も手掛ける。
9274,JP3293350009,ＫＰＰグループホールディングス株式会社,卸売業,国内外で紙・板紙・パルプなどの卸売業を手掛ける。海外で積極的に拡大。
9275,JP3652010004,株式会社ナルミヤ・インターナショナル,小売業,乳幼児や子供服の企画販売。SC向け主力。eコマースも展開。ワールドが子会社化。
9278,JP3829940000,ブックオフグループホールディングス株式会社,小売業,中古書籍販売の最大手。衣料や家電など総合リユース化。EC店、海外が拡大。
9279,JP3264860002,株式会社ギフトホールディングス,小売業,「横浜家系」などのラーメン店を運営。食材や開業のプロデュース事業に注力。
9301,JP3902000003,三菱倉庫株式会社,倉庫・運輸関連業,倉庫業最大手。施設の高度化に注力。陸上・港湾・国際一貫輸送に強み。
9302,JP3891200002,三井倉庫ホールディングス株式会社,倉庫・運輸関連業,倉庫業大手。総合物流業務に強み。国際サプライチェーン展開。不動産賃貸が収益。
9303,JP3407000003,株式会社住友倉庫,倉庫・運輸関連業,倉庫大手で総合物流を志向。海運子会社売却で物流、不動産賃貸に集中。
9304,JP3355600002,澁澤倉庫株式会社,倉庫・運輸関連業,渋沢栄一創業、倉庫準大手。総合物流。資産活用し不動産事業。アジア開拓。
9305,JP3937600009,株式会社ヤマタネ,卸売業,山種グループの倉庫準大手。都市型、文書保管に強み。米穀卸でも大手。
9306,JP3615400003,東陽倉庫株式会社,倉庫・運輸関連業,名古屋地盤の有力倉庫。農水産、食品、トヨタ関連に強み。不動産事業も展開。
9307,JP3397000005,株式会社杉村倉庫,倉庫・運輸関連業,関西地盤の倉庫老舗。流通加工や運輸拡大。ゴルフ練習場も。野村HDグループ。
9308,JP3146800002,乾汽船株式会社,海運業,外航海運、倉庫、不動産事業が主力。陸海一貫物流が強み。経営基盤強力。
9310,JP3739600009,日本トランスシティ株式会社,倉庫・運輸関連業,中部最大手の倉庫。四日市港で取扱品目拡大。総合物流を海外でも展開。
9311,JP3109600001,アサガミ株式会社,倉庫・運輸関連業,総合物流と印刷の両輪。港湾、荷受、陸上運送が主力。新聞、案内状印刷も。
9312,JP3279800001,ケイヒン株式会社,倉庫・運輸関連業,総合物流業。倉庫、配送を展開。中古車輸出に強み。海外で米BDPと提携。
9313,JP3876800008,丸八倉庫株式会社,倉庫・運輸関連業,倉庫中堅。首都圏中心に東北にも展開。文書保管に注力。不動産事業も。
9318,JP3743800009,アジア開発キャピタル株式会社,証券、商品先物取引業,倉庫業から投資、金融にシフト。香港のサンフンカイグループと親密。海外拡大へ。
9319,JP3516600008,株式会社中央倉庫,倉庫・運輸関連業,京都地盤の内陸総合物流大手。安田倉庫と連携、国際貨物の拡大に注力。
9322,JP3226800005,川西倉庫株式会社,倉庫・運輸関連業,倉庫老舗。神戸、大阪輸入貨物中心。普通・冷蔵倉庫を兼営。IT活用に強み。
9324,JP3932820008,安田倉庫株式会社,倉庫・運輸関連業,旧財閥系倉庫。首都圏中心に展開。関西の中央倉庫と連携。再開発も。
9325,JP3802360002,ファイズホールディングス株式会社,倉庫・運輸関連業,EC運営企業の物流センターの管理・梱包・配送まで受託。アマゾンが主要顧客。
9326,JP3230300000,株式会社関通,倉庫・運輸関連業,Eコマースを展開する顧客企業の配送センター代行業務。楽天Gと資本業務提携。
9327,JP3130850005,株式会社イー・ロジット,倉庫・運輸関連業,インターネット通販事業者の物流代行。物流業務コンサルティングや通販運営代行も。
9335,JP3545280004,株式会社テクノクリエイティブ,ページが見つからないか、エラーが発生しました。,ページが見つからないか、エラーが発生しました。
9336,JP3480470008,大栄環境株式会社,サービス業,一般・産業廃棄物の収集・運搬や金属など資源のリサイクルを手掛ける。
9337,JP3636800009,株式会社トリドリ,サービス業,インフルエンサーと企業をマッチングするマーケティングプラットフォーム「toridori base」を運営。
9338,JP3153830009,株式会社ＩＮＦＯＲＩＣＨ,サービス業,モバイルバッテリーシェアリングサービス「ChargeSPOT」の運営などを手掛ける。
9339,JP3283720005,株式会社コーチ・エィ,サービス業,コーチングによる組織開発やコーチング人材育成事業を手掛ける。
9340,JP3120120005,株式会社アソインターナショナル,サービス業,矯正用歯科技工物の製造や販売を手掛ける。ハワイ、マニラに営業・製造拠点。
9341,JP3386840007,株式会社ＧＥＮＯＶＡ,サービス業,医療情報サイトの運営やクリニック向けの自動受付精算機を販売などを手掛ける。
9342,JP3400140004,株式会社スマサポ,サービス業,不動産管理業界向けのソリューション提供や入居者アプリを活用した事業を展開。
9343,JP3105360006,株式会社アイビス,サービス業,モバイルペイントアプリを開発のほか、IT技術者の派遣サービスなどを手掛ける。
9344,JP3108230008,アクシスコンサルティング株式会社,サービス業,ハイエンド領域における人材紹介やスキルシェアの複合サービス提供を手掛ける。
9345,JP3800440004,ビズメイツ株式会社,サービス業,ビジネス英会話「Bizmates」の提供や外国人ITエンジニア紹介などを手掛ける。
9346,JP3297310009,株式会社ココルポート,サービス業,障害者総合支援法に基づく障がい福祉サービス事業を手掛ける。
9347,JP3695010003,日本管財ホールディングス株式会社,サービス業,独立系の総合ビルメンテナンス大手。地域再開発物件や自治体の施設管理に強み。
9348,JP3102360009,株式会社ｉｓｐａｃｅ,サービス業,月への物資輸送サービスをはじめとした月面開発事業を手掛ける。
9351,JP3619000007,東洋埠頭株式会社,倉庫・運輸関連業,埠頭最大手。特殊倉庫のパイオニア。港湾運送に強み。川崎、豊洲が中心。
9353,JP3318000001,櫻島埠頭株式会社,倉庫・運輸関連業,大阪港地盤の商業埠頭会社。バラ貨物や液体貨物主体。低温倉庫なども。
9355,JP3977100001,株式会社リンコーコーポレーション,倉庫・運輸関連業,新潟港中心の運送大手。港湾運送や倉庫業を展開。ホテルも。川崎汽船系。
9357,JP3915400000,名港海運株式会社,倉庫・運輸関連業,名古屋港の港湾運送大手。陸海空の一貫輸送体制整備。欧米アジアに拠点。
9359,JP3140400007,伊勢湾海運株式会社,倉庫・運輸関連業,名古屋港の港湾運送大手。陸海空一貫を整備。倉庫やリサイクル事業も。
9360,JP3398800007,鈴与シンワート株式会社,情報・通信業,鈴与グループのIT中堅。システム開発でNTTデータと協力。電子化、パッケージに強み。
9361,JP3807200005,伏木海陸運送株式会社,倉庫・運輸関連業,伏木港、富山新港での紙製品やコンテナ港湾作業が主力。ロシア・中国に強み。
9362,JP3794600001,兵機海運株式会社,倉庫・運輸関連業,姫路港が拠点。巨大倉庫保有。鋼材の海陸一貫輸送に強み。外航は中露韓。
